route_id,stop_id,stop_name,stop_lat,stop_lon,coords,hdbscan_cluster,louvain_community
MTA NYCT_Q31,MTA_501808,UTOPIA PKWY/48 AV,40.748832,-73.792149,"(40.748832, -73.792149)",0,4.0
MTA NYCT_Q31,MTA_501809,UTOPIA PKWY/47 AV,40.750794,-73.79202,"(40.750794, -73.79202)",-1,9.0
MTA NYCT_Q31,MTA_501811,UTOPIA PKWY/HOLLIS COURT BLVD,40.752878,-73.792216,"(40.752878, -73.792216)",1,19.0
MTA NYCT_Q31,MTA_501825,BELL BLVD/46 AV,40.758588,-73.768316,"(40.758588, -73.768316)",1,19.0
MTA NYCT_Q31,MTA_501832,35 AV/211 ST,40.768569,-73.776123,"(40.768569, -73.776123)",1,19.0
MTA NYCT_Q31,MTA_501847,CORPORAL KENNEDY ST/33 AV,40.770679,-73.779838,"(40.770679, -73.779838)",1,9.0
MTA NYCT_Q31,MTA_501848,CORPORAL KENNEDY ST/35 AV,40.76803,-73.778482,"(40.76803, -73.778482)",1,6.0
MTA NYCT_Q31,MTA_501850,35 AV/212 ST,40.768522,-73.77573,"(40.768522, -73.77573)",1,6.0
MTA NYCT_Q31,MTA_501857,BELL BLVD/46 AV,40.757929,-73.768236,"(40.757929, -73.768236)",1,19.0
MTA NYCT_Q31,MTA_501871,UTOPIA PKWY/46 AV,40.752699,-73.792384,"(40.752699, -73.792384)",1,9.0
MTA NYCT_Q31,MTA_501872,UTOPIA PKWY/47 AV,40.750186,-73.792274,"(40.750186, -73.792274)",1,9.0
MTA NYCT_Q31,MTA_501873,UTOPIA PKWY/FAIRCHILD AV,40.748723,-73.792376,"(40.748723, -73.792376)",-1,19.0
MTA NYCT_Q31,MTA_501874,UTOPIA PKWY/PIDGEON MEADOW RD,40.747306,-73.792462,"(40.747306, -73.792462)",-1,9.0
MTA NYCT_Q31,MTA_501875,UTOPIA PKWY/PECK AV,40.745391,-73.79259,"(40.745391, -73.79259)",-1,19.0
MTA NYCT_Q31,MTA_501876,UTOPIA PKWY/50 AV,40.744161,-73.79267,"(40.744161, -73.79267)",-1,4.0
MTA NYCT_Q31,MTA_501877,UTOPIA PKWY/56 AV,40.742448,-73.792769,"(40.742448, -73.792769)",0,19.0
MTA NYCT_Q31,MTA_501878,UTOPIA PKWY/BOOTH MEMORIAL AV,40.740799,-73.792884,"(40.740799, -73.792884)",0,9.0
MTA NYCT_Q31,MTA_502145,JAMAICA AV/150 ST,40.702228,-73.804326,"(40.702228, -73.804326)",0,16.0
MTA NYCT_Q31,MTA_503156,CORPORAL KENNEDY ST/34 RD,40.768558,-73.778549,"(40.768558, -73.778549)",1,6.0
MTA NYCT_Q31,MTA_503206,169 ST/JAMAICA AV,40.707001,-73.790897,"(40.707001, -73.790897)",0,4.0
MTA NYCT_Q31,MTA_503283,JAMAICA AV/168 ST,40.706408,-73.792308,"(40.706408, -73.792308)",0,4.0
MTA NYCT_Q31,MTA_503566,47 AV/FRANCIS LEWIS BLVD,40.753368,-73.780192,"(40.753368, -73.780192)",1,19.0
MTA NYCT_Q31,MTA_503718,JAMAICA AV/SUTPHIN BLVD,40.701809,-73.808256,"(40.701809, -73.808256)",0,4.0
MTA NYCT_Q31,MTA_503723,BELL BLVD/35 AV,40.768875,-73.773635,"(40.768875, -73.773635)",1,6.0
MTA NYCT_Q31,MTA_503920,CORPORAL KENNEDY ST/33 AV,40.77092,-73.779754,"(40.77092, -73.779754)",1,6.0
MTA NYCT_Q31,MTA_503921,32 AV/CORPORAL KENNEDY ST,40.77219,-73.780703,"(40.77219, -73.780703)",1,9.0
MTA NYCT_Q31,MTA_503932,JAMAICA AV/PARSONS BLVD,40.703254,-73.800661,"(40.703254, -73.800661)",0,4.0
MTA NYCT_Q31,MTA_503933,ARCHER AV/GUY R BREWER BLVD,40.703362,-73.795607,"(40.703362, -73.795607)",0,18.0
MTA NYCT_Q31,MTA_503953,JAMAICA AV/162 ST,40.704244,-73.798183,"(40.704244, -73.798183)",0,4.0
MTA NYCT_Q31,MTA_503976,ARCHER AV/168 ST,40.704734,-73.791742,"(40.704734, -73.791742)",0,18.0
MTA NYCT_Q31,MTA_504004,ARCHER AV/149 ST,40.701235,-73.80484,"(40.701235, -73.80484)",0,16.0
MTA NYCT_Q31,MTA_504424,UTOPIA PKWY/UNION TPKE,40.725629,-73.791561,"(40.725629, -73.791561)",0,4.0
MTA NYCT_Q31,MTA_504428,48 AV/207 ST,40.753951,-73.773762,"(40.753951, -73.773762)",1,19.0
MTA NYCT_Q31,MTA_504436,HOMELAWN ST/GOTHIC DR,40.71436,-73.7934,"(40.71436, -73.7934)",0,4.0
MTA NYCT_Q31,MTA_504444,48 AV/BELL BLVD,40.755578,-73.767352,"(40.755578, -73.767352)",1,20.0
MTA NYCT_Q31,MTA_504446,32 AV/CLEARVIEW EXPWY SERVICE RD EAST,40.771594,-73.783157,"(40.771594, -73.783157)",1,9.0
MTA NYCT_Q31,MTA_504447,32 AV/CLEARVIEW EXPWY SERVICE RD WEST,40.771215,-73.784436,"(40.771215, -73.784436)",1,9.0
MTA NYCT_Q31,MTA_504480,ARCHER AV/SUTPHIN BLVD,40.700514,-73.807829,"(40.700514, -73.807829)",0,16.0
MTA NYCT_Q31,MTA_504540,JAMAICA AV/MERRICK BLVD,40.705959,-73.793867,"(40.705959, -73.793867)",0,4.0
MTA NYCT_Q31,MTA_504981,ARCHER AV/158 ST,40.701905,-73.802063,"(40.701905, -73.802063)",0,16.0
MTA NYCT_Q31,MTA_505053,32 AV/200 ST,40.769615,-73.789398,"(40.769615, -73.789398)",1,9.0
MTA NYCT_Q31,MTA_505065,48 AV/211 ST,40.755013,-73.769795,"(40.755013, -73.769795)",1,19.0
MTA NYCT_Q31,MTA_505173,ROCKY HILL RD/CLEARVIEW EXPWY,40.753249,-73.77651,"(40.753249, -73.77651)",1,19.0
MTA NYCT_Q31,MTA_505236,169 ST/HILLSIDE AV,40.710543,-73.793016,"(40.710543, -73.793016)",0,4.0
MTA NYCT_Q31,MTA_804051,FRANCIS LEWIS BLVD/27 AV,40.772607,-73.794968,"(40.772607, -73.794968)",1,19.0
MTA NYCT_Q31,MTA_804084,BOOTH MEMORIAL AV/UTOPIA PKWY,40.741184,-73.7931,"(40.741184, -73.7931)",0,9.0
MTA NYCT_Q31,MTA_904061,32 AV/FRANCIS LEWIS BLVD,40.768939,-73.791639,"(40.768939, -73.791639)",1,9.0
MTA NYCT_Q31,MTA_904095,ARCHER AV/SUTPHIN BLVD,40.700463,-73.807915,"(40.700463, -73.807915)",0,4.0
MTA NYCT_Q36,MTA_500002,165 ST/HILLSIDE AV,40.709146,-73.797156,"(40.709146, -73.797156)",0,2.0
MTA NYCT_Q36,MTA_500004,HILLSIDE AV/171 ST,40.71144,-73.790887,"(40.71144, -73.790887)",0,3.0
MTA NYCT_Q36,MTA_500008,HILLSIDE AV/182 PL,40.713574,-73.77985,"(40.713574, -73.77985)",0,3.0
MTA NYCT_Q36,MTA_500009,HILLSIDE AV/184 ST,40.714085,-73.777516,"(40.714085, -73.777516)",0,3.0
MTA NYCT_Q36,MTA_500011,HILLSIDE AV/189 ST,40.715309,-73.772827,"(40.715309, -73.772827)",0,3.0
MTA NYCT_Q36,MTA_500012,HILLSIDE AV/191 ST,40.716032,-73.770711,"(40.716032, -73.770711)",0,3.0
MTA NYCT_Q36,MTA_500013,HILLSIDE AV/193 ST,40.716736,-73.768676,"(40.716736, -73.768676)",0,3.0
MTA NYCT_Q36,MTA_500014,HILLSIDE AV/195 PL,40.717362,-73.767011,"(40.717362, -73.767011)",0,3.0
MTA NYCT_Q36,MTA_500017,HILLSIDE AV/202 ST,40.719903,-73.762044,"(40.719903, -73.762044)",0,0.0
MTA NYCT_Q36,MTA_500018,HILLSIDE AV/FRANCIS LEWIS BLVD,40.720923,-73.759535,"(40.720923, -73.759535)",0,0.0
MTA NYCT_Q36,MTA_500019,HILLSIDE AV/207 ST,40.721724,-73.7583,"(40.721724, -73.7583)",0,0.0
MTA NYCT_Q36,MTA_500022,HILLSIDE AV/212 ST,40.724847,-73.7537,"(40.724847, -73.7537)",0,0.0
MTA NYCT_Q36,MTA_500071,HILLSIDE AV/212 ST,40.724529,-73.7545,"(40.724529, -73.7545)",0,0.0
MTA NYCT_Q36,MTA_500072,HILLSIDE AV/211 ST,40.723438,-73.756131,"(40.723438, -73.756131)",0,0.0
MTA NYCT_Q36,MTA_500073,HILLSIDE AV/209 ST,40.722401,-73.757613,"(40.722401, -73.757613)",0,0.0
MTA NYCT_Q36,MTA_500074,HILLSIDE AV/FRANCIS LEWIS BLVD,40.720959,-73.759687,"(40.720959, -73.759687)",0,0.0
MTA NYCT_Q36,MTA_500078,HILLSIDE AV/193 ST,40.716563,-73.769609,"(40.716563, -73.769609)",0,3.0
MTA NYCT_Q36,MTA_500079,HILLSIDE AV/191 ST,40.71588,-73.771498,"(40.71588, -73.771498)",0,3.0
MTA NYCT_Q36,MTA_500080,HILLSIDE AV/188 ST,40.715217,-73.773444,"(40.715217, -73.773444)",0,3.0
MTA NYCT_Q36,MTA_500081,HILLSIDE AV/187 ST,40.714768,-73.775267,"(40.714768, -73.775267)",0,3.0
MTA NYCT_Q36,MTA_500082,HILLSIDE AV/DALNY RD,40.714049,-73.778431,"(40.714049, -73.778431)",0,3.0
MTA NYCT_Q36,MTA_500087,HILLSIDE AV/HOMELAWN ST,40.710811,-73.792909,"(40.710811, -73.792909)",0,4.0
MTA NYCT_Q36,MTA_500197,HILLSIDE AV/EDGERTON BLVD,40.712223,-73.785799,"(40.712223, -73.785799)",0,3.0
MTA NYCT_Q36,MTA_500891,LITTLE NECK PKWY/NORTHERN BLVD,40.770467,-73.735086,"(40.770467, -73.735086)",1,6.0
MTA NYCT_Q36,MTA_500939,LITTLE NECK PKWY/87 AV,40.731274,-73.710869,"(40.731274, -73.710869)",-1,5.0
MTA NYCT_Q36,MTA_500940,LITTLE NECK PKWY/86 AV,40.732803,-73.711458,"(40.732803, -73.711458)",-1,5.0
MTA NYCT_Q36,MTA_500941,LITTLE NECK PKWY/85 AV,40.734533,-73.7125,"(40.734533, -73.7125)",-1,5.0
MTA NYCT_Q36,MTA_500942,LITTLE NECK PKWY/HILLSIDE AV,40.73654,-73.713671,"(40.73654, -73.713671)",-1,0.0
MTA NYCT_Q36,MTA_500943,LITTLE NECK PKWY/83 AV,40.738225,-73.714725,"(40.738225, -73.714725)",-1,12.0
MTA NYCT_Q36,MTA_500945,LITTLE NECK PKWY/81 AV,40.741987,-73.716582,"(40.741987, -73.716582)",-1,12.0
MTA NYCT_Q36,MTA_500946,LITTLE NECK PKWY/80 AV,40.743809,-73.717393,"(40.743809, -73.717393)",-1,12.0
MTA NYCT_Q36,MTA_500947,LITTLE NECK PKWY/75 AV,40.745713,-73.718251,"(40.745713, -73.718251)",-1,5.0
MTA NYCT_Q36,MTA_500948,LITTLE NECK PKWY/74 AV,40.747277,-73.718906,"(40.747277, -73.718906)",-1,5.0
MTA NYCT_Q36,MTA_500949,LITTLE NECK PKWY/73 RD,40.749733,-73.719938,"(40.749733, -73.719938)",-1,12.0
MTA NYCT_Q36,MTA_500950,LITTLE NECK PKWY/260 ST,40.751799,-73.720882,"(40.751799, -73.720882)",-1,12.0
MTA NYCT_Q36,MTA_500951,LITTLE NECK PKWY/GRAND CENTRAL PKWY,40.754425,-73.72303,"(40.754425, -73.72303)",-1,5.0
MTA NYCT_Q36,MTA_500952,LITTLE NECK PKWY/255 ST,40.756671,-73.72263,"(40.756671, -73.72263)",-1,5.0
MTA NYCT_Q36,MTA_500953,LITTLE NECK PKWY/61 AV,40.759302,-73.722504,"(40.759302, -73.722504)",-1,12.0
MTA NYCT_Q36,MTA_500954,LITTLE NECK PKWY/58 AV,40.761784,-73.72306,"(40.761784, -73.72306)",-1,12.0
MTA NYCT_Q36,MTA_500955,LITTLE NECK PKWY/HORACE HARDING EXPWY,40.764894,-73.724303,"(40.764894, -73.724303)",1,5.0
MTA NYCT_Q36,MTA_500956,LITTLE NECK PKWY/LEEDS RD,40.767193,-73.727676,"(40.767193, -73.727676)",1,
MTA NYCT_Q36,MTA_500957,LITTLE NECK PKWY/BATES RD,40.768445,-73.729686,"(40.768445, -73.729686)",1,12.0
MTA NYCT_Q36,MTA_500958,LITTLE NECK PKWY/ANNANDALE LN,40.769138,-73.731564,"(40.769138, -73.731564)",1,5.0
MTA NYCT_Q36,MTA_500959,LITTLE NECK PKWY/WEST END DR,40.770335,-73.733931,"(40.770335, -73.733931)",1,6.0
MTA NYCT_Q36,MTA_500960,LITTLE NECK PKWY/NORTHERN BLVD,40.770723,-73.735941,"(40.770723, -73.735941)",1,5.0
MTA NYCT_Q36,MTA_500961,LITTLE NECK PKWY/43 AV,40.770813,-73.737763,"(40.770813, -73.737763)",1,5.0
MTA NYCT_Q36,MTA_500962,41 AV/LITTLE NECK PKWY,40.772586,-73.741128,"(40.772586, -73.741128)",1,5.0
MTA NYCT_Q36,MTA_500963,40 AV/LITTLE NECK PKWY,40.773127,-73.741419,"(40.773127, -73.741419)",1,5.0
MTA NYCT_Q36,MTA_500965,LITTLE NECK PKWY/MARATHON PKWY,40.770683,-73.738381,"(40.770683, -73.738381)",1,5.0
MTA NYCT_Q36,MTA_500967,LITTLE NECK PKWY/WEST END DR,40.7698,-73.732883,"(40.7698, -73.732883)",1,5.0
MTA NYCT_Q36,MTA_500968,LITTLE NECK PKWY/ANNANDALE LN,40.768913,-73.731265,"(40.768913, -73.731265)",1,5.0
MTA NYCT_Q36,MTA_500969,LITTLE NECK PKWY/BRATTLE AV,40.767703,-73.729104,"(40.767703, -73.729104)",1,5.0
MTA NYCT_Q36,MTA_500970,LITTLE NECK PKWY/LEEDS RD,40.766854,-73.727171,"(40.766854, -73.727171)",1,5.0
MTA NYCT_Q36,MTA_500971,LITTLE NECK PKWY/NASSAU BLVD,40.764911,-73.724509,"(40.764911, -73.724509)",1,5.0
MTA NYCT_Q36,MTA_500973,LITTLE NECK PKWY/58 AV,40.761554,-73.723205,"(40.761554, -73.723205)",-1,12.0
MTA NYCT_Q36,MTA_500974,LITTLE NECK PKWY/60 AV,40.759747,-73.722773,"(40.759747, -73.722773)",-1,5.0
MTA NYCT_Q36,MTA_500975,LITTLE NECK PKWY/61 AV,40.75816,-73.722573,"(40.75816, -73.722573)",-1,5.0
MTA NYCT_Q36,MTA_500976,LITTLE NECK PKWY/CULLMAN AV,40.755534,-73.723235,"(40.755534, -73.723235)",-1,12.0
MTA NYCT_Q36,MTA_500977,LITTLE NECK PKWY/GRAND CENTRAL PKWY,40.75316,-73.722392,"(40.75316, -73.722392)",-1,5.0
MTA NYCT_Q36,MTA_500978,LITTLE NECK PKWY/252 ST,40.752134,-73.721257,"(40.752134, -73.721257)",-1,12.0
MTA NYCT_Q36,MTA_500979,LITTLE NECK PKWY/73 RD,40.749522,-73.720112,"(40.749522, -73.720112)",-1,12.0
MTA NYCT_Q36,MTA_500980,LITTLE NECK PKWY/74 AV,40.746991,-73.719097,"(40.746991, -73.719097)",-1,5.0
MTA NYCT_Q36,MTA_500981,LITTLE NECK PKWY/SHILOH AV,40.745708,-73.718525,"(40.745708, -73.718525)",-1,5.0
MTA NYCT_Q36,MTA_500982,LITTLE NECK PKWY/UNION TPKE,40.744106,-73.71781,"(40.744106, -73.71781)",-1,12.0
MTA NYCT_Q36,MTA_500983,LITTLE NECK PKWY/81 AV,40.741317,-73.716563,"(40.741317, -73.716563)",-1,5.0
MTA NYCT_Q36,MTA_500984,LITTLE NECK PKWY/82 AV,40.739952,-73.715955,"(40.739952, -73.715955)",-1,5.0
MTA NYCT_Q36,MTA_500985,LITTLE NECK PKWY/83 AV,40.737393,-73.714775,"(40.737393, -73.714775)",-1,5.0
MTA NYCT_Q36,MTA_500986,LITTLE NECK PKWY/HILLSIDE AV,40.736292,-73.714076,"(40.736292, -73.714076)",-1,5.0
MTA NYCT_Q36,MTA_500987,LITTLE NECK PKWY/85 AV,40.733872,-73.712449,"(40.733872, -73.712449)",-1,5.0
MTA NYCT_Q36,MTA_500988,LITTLE NECK PKWY/86 AV,40.732167,-73.711489,"(40.732167, -73.711489)",-1,5.0
MTA NYCT_Q36,MTA_500989,LITTLE NECK PKWY/87 AV,40.73062,-73.710928,"(40.73062, -73.710928)",-1,3.0
MTA NYCT_Q36,MTA_501414,HILLSIDE AV/MIDLAND PKWY,40.71262,-73.783923,"(40.71262, -73.783923)",0,3.0
MTA NYCT_Q36,MTA_501908,HILLSIDE AV/180 ST,40.713069,-73.781883,"(40.713069, -73.781883)",0,3.0
MTA NYCT_Q36,MTA_501924,212 PL/89 AV,40.723731,-73.751666,"(40.723731, -73.751666)",0,0.0
MTA NYCT_Q36,MTA_501925,212 PL/90 AV,40.721752,-73.749346,"(40.721752, -73.749346)",-1,3.0
MTA NYCT_Q36,MTA_501926,212 PL/91 AV,40.720723,-73.748275,"(40.720723, -73.748275)",-1,0.0
MTA NYCT_Q36,MTA_501927,212 PL/93 AV,40.719022,-73.747357,"(40.719022, -73.747357)",-1,5.0
MTA NYCT_Q36,MTA_501928,212 PL/94 AV,40.71723,-73.746383,"(40.71723, -73.746383)",-1,5.0
MTA NYCT_Q36,MTA_501929,212 PL/JAMAICA AV,40.716073,-73.745774,"(40.716073, -73.745774)",-1,5.0
MTA NYCT_Q36,MTA_501930,JAMAICA AV/213 ST,40.716061,-73.744879,"(40.716061, -73.744879)",-1,5.0
MTA NYCT_Q36,MTA_501931,JAMAICA AV/214 PL,40.716508,-73.743029,"(40.716508, -73.743029)",-1,5.0
MTA NYCT_Q36,MTA_501932,JAMAICA AV/215 ST,40.717016,-73.740808,"(40.717016, -73.740808)",0,5.0
MTA NYCT_Q36,MTA_501933,JAMAICA AV/216 ST,40.717537,-73.738422,"(40.717537, -73.738422)",0,5.0
MTA NYCT_Q36,MTA_501936,JAMAICA AV/220 ST,40.718992,-73.734138,"(40.718992, -73.734138)",0,5.0
MTA NYCT_Q36,MTA_501937,JAMAICA AV/222 ST,40.720556,-73.731969,"(40.720556, -73.731969)",0,5.0
MTA NYCT_Q36,MTA_501938,JAMAICA AV/224 ST,40.721725,-73.730804,"(40.721725, -73.730804)",0,5.0
MTA NYCT_Q36,MTA_501939,JAMAICA AV/240 ST,40.723344,-73.727293,"(40.723344, -73.727293)",-1,5.0
MTA NYCT_Q36,MTA_501940,JERICHO TPKE/MASSACHUSETTS BLVD,40.725404,-73.720476,"(40.725404, -73.720476)",-1,5.0
MTA NYCT_Q36,MTA_501941,JERICHO TPKE/COMMONWEALTH BLVD,40.725939,-73.718431,"(40.725939, -73.718431)",-1,5.0
MTA NYCT_Q36,MTA_501942,JERICHO TPKE/PENNSYLVANIA BLVD,40.72651,-73.715499,"(40.72651, -73.715499)",-1,5.0
MTA NYCT_Q36,MTA_501947,JERICHO TPKE/LITTLE NECK PKWY,40.727213,-73.710984,"(40.727213, -73.710984)",-1,5.0
MTA NYCT_Q36,MTA_501948,JERICHO TPKE/250 ST,40.726677,-73.715349,"(40.726677, -73.715349)",-1,5.0
MTA NYCT_Q36,MTA_501949,JERICHO TPKE/COMMONWEALTH BLVD,40.725985,-73.718716,"(40.725985, -73.718716)",-1,5.0
MTA NYCT_Q36,MTA_501950,JERICHO TPKE/91 AV,40.72542,-73.720813,"(40.72542, -73.720813)",-1,5.0
MTA NYCT_Q36,MTA_501951,JERICHO TPKE/246 ST,40.72498,-73.72245,"(40.72498, -73.72245)",-1,5.0
MTA NYCT_Q36,MTA_501952,JERICHO TPKE/BRADDOCK AV,40.724633,-73.723993,"(40.724633, -73.723993)",-1,5.0
MTA NYCT_Q36,MTA_501953,JAMAICA AV/242 ST,40.724008,-73.726057,"(40.724008, -73.726057)",-1,5.0
MTA NYCT_Q36,MTA_501954,JAMAICA AV/239 ST,40.723056,-73.728444,"(40.723056, -73.728444)",-1,5.0
MTA NYCT_Q36,MTA_501955,JAMAICA AV/224 ST,40.721441,-73.731299,"(40.721441, -73.731299)",0,5.0
MTA NYCT_Q36,MTA_501956,JAMAICA AV/222 ST,40.720005,-73.732771,"(40.720005, -73.732771)",0,5.0
MTA NYCT_Q36,MTA_501957,JAMAICA AV/SPRINGFIELD BLVD,40.7187,-73.735025,"(40.7187, -73.735025)",0,5.0
MTA NYCT_Q36,MTA_501958,JAMAICA AV/218 ST,40.717891,-73.737426,"(40.717891, -73.737426)",0,5.0
MTA NYCT_Q36,MTA_501959,JAMAICA AV/216 ST,40.71749,-73.739321,"(40.71749, -73.739321)",0,5.0
MTA NYCT_Q36,MTA_501960,JAMAICA AV/215 ST,40.717062,-73.741176,"(40.717062, -73.741176)",0,5.0
MTA NYCT_Q36,MTA_501961,JAMAICA AV/214 PL,40.716558,-73.743362,"(40.716558, -73.743362)",-1,5.0
MTA NYCT_Q36,MTA_501962,JAMAICA AV/212 PL,40.716074,-73.745399,"(40.716074, -73.745399)",-1,5.0
MTA NYCT_Q36,MTA_501963,212 ST/94 AV,40.717548,-73.74741,"(40.717548, -73.74741)",-1,5.0
MTA NYCT_Q36,MTA_501964,212 ST/93 AV,40.718961,-73.74818,"(40.718961, -73.74818)",-1,5.0
MTA NYCT_Q36,MTA_501965,212 ST/91 AV,40.720535,-73.749029,"(40.720535, -73.749029)",-1,5.0
MTA NYCT_Q36,MTA_501966,212 ST/90 AV,40.721839,-73.750482,"(40.721839, -73.750482)",0,5.0
MTA NYCT_Q36,MTA_501967,212 ST/89 AV,40.723485,-73.75251,"(40.723485, -73.75251)",0,5.0
MTA NYCT_Q36,MTA_502115,HILLSIDE AV/202 ST,40.719904,-73.762312,"(40.719904, -73.762312)",0,0.0
MTA NYCT_Q36,MTA_503058,JAMAICA AV/SPRINGFIELD BLVD,40.718247,-73.735745,"(40.718247, -73.735745)",0,5.0
MTA NYCT_Q36,MTA_503195,HILLSIDE AV/172 ST,40.711809,-73.790139,"(40.711809, -73.790139)",0,3.0
MTA NYCT_Q36,MTA_503214,40 AV/LITTLE NECK PKWY,40.773089,-73.741502,"(40.773089, -73.741502)",1,5.0
MTA NYCT_Q36,MTA_503965,HILLSIDE AV/210 ST,40.723225,-73.756211,"(40.723225, -73.756211)",0,0.0
MTA NYCT_Q36,MTA_503974,JERICHO TPKE/246 ST,40.724807,-73.722673,"(40.724807, -73.722673)",-1,5.0
MTA NYCT_Q36,MTA_503978,HILLSIDE AV/199 ST,40.719173,-73.763711,"(40.719173, -73.763711)",0,0.0
MTA NYCT_Q36,MTA_503984,HILLSIDE AV/168 PL,40.710261,-73.793941,"(40.710261, -73.793941)",0,2.0
MTA NYCT_Q36,MTA_504045,213 ST/92 AV,40.720578,-73.747092,"(40.720578, -73.747092)",-1,
MTA NYCT_Q36,MTA_504421,165 ST TERMINAL/BAY 6,40.707902,-73.795773,"(40.707902, -73.795773)",0,2.0
MTA NYCT_Q36,MTA_504493,257 ST/JERICHO TPKE,40.728208,-73.707748,"(40.728208, -73.707748)",-1,5.0
MTA NYCT_Q36,MTA_504505,JERICHO TPKE/TULIP AV,40.727481,-73.709098,"(40.727481, -73.709098)",-1,5.0
MTA NYCT_Q36,MTA_504521,LITTLE NECK PKWY/87 DR,40.728308,-73.710445,"(40.728308, -73.710445)",-1,5.0
MTA NYCT_Q36,MTA_504522,LITTLE NECK PKWY/87 RD,40.729143,-73.710762,"(40.729143, -73.710762)",-1,
MTA NYCT_Q36,MTA_504544,LITTLE NECK PKWY/82 AV,40.740218,-73.715788,"(40.740218, -73.715788)",-1,5.0
MTA NYCT_Q36,MTA_505096,HILLSIDE AV/187 PL,40.714833,-73.774515,"(40.714833, -73.774515)",0,3.0
MTA NYCT_Q36,MTA_505201,HILLSIDE AV/198 ST,40.718858,-73.764627,"(40.718858, -73.764627)",0,0.0
MTA NYCT_Q36,MTA_505209,JERICHO TPKE/251 ST,40.726841,-73.713885,"(40.726841, -73.713885)",-1,5.0
MTA NYCT_Q36,MTA_505233,HILLSIDE AV/AVON ST,40.713535,-73.780431,"(40.713535, -73.780431)",0,3.0
MTA NYCT_Q36,MTA_505245,LITTLE NECK PKWY/87 TERR,40.729609,-73.710542,"(40.729609, -73.710542)",-1,6.0
MTA NYCT_Q36,MTA_505284,HILLSIDE AV/175 ST,40.711852,-73.786805,"(40.711852, -73.786805)",0,3.0
MTA NYCT_Q36,MTA_804052,165 ST/TERMINAL,40.707663,-73.795217,"(40.707663, -73.795217)",0,2.0
MTA NYCT_Q36,MTA_904989,JERICHO TPKE/TULIP AV,40.727519,-73.708949,"(40.727519, -73.708949)",-1,5.0
MTA NYCT_Q43,MTA_500004,HILLSIDE AV/171 ST,40.71144,-73.790887,"(40.71144, -73.790887)",0,3.0
MTA NYCT_Q43,MTA_500008,HILLSIDE AV/182 PL,40.713574,-73.77985,"(40.713574, -73.77985)",0,3.0
MTA NYCT_Q43,MTA_500009,HILLSIDE AV/184 ST,40.714085,-73.777516,"(40.714085, -73.777516)",0,3.0
MTA NYCT_Q43,MTA_500010,HILLSIDE AV/187 ST,40.714481,-73.775904,"(40.714481, -73.775904)",0,3.0
MTA NYCT_Q43,MTA_500011,HILLSIDE AV/189 ST,40.715309,-73.772827,"(40.715309, -73.772827)",0,3.0
MTA NYCT_Q43,MTA_500012,HILLSIDE AV/191 ST,40.716032,-73.770711,"(40.716032, -73.770711)",0,3.0
MTA NYCT_Q43,MTA_500013,HILLSIDE AV/193 ST,40.716736,-73.768676,"(40.716736, -73.768676)",0,3.0
MTA NYCT_Q43,MTA_500014,HILLSIDE AV/195 PL,40.717362,-73.767011,"(40.717362, -73.767011)",0,3.0
MTA NYCT_Q43,MTA_500017,HILLSIDE AV/202 ST,40.719903,-73.762044,"(40.719903, -73.762044)",0,0.0
MTA NYCT_Q43,MTA_500018,HILLSIDE AV/FRANCIS LEWIS BLVD,40.720923,-73.759535,"(40.720923, -73.759535)",0,0.0
MTA NYCT_Q43,MTA_500019,HILLSIDE AV/207 ST,40.721724,-73.7583,"(40.721724, -73.7583)",0,0.0
MTA NYCT_Q43,MTA_500022,HILLSIDE AV/212 ST,40.724847,-73.7537,"(40.724847, -73.7537)",0,0.0
MTA NYCT_Q43,MTA_500023,HILLSIDE AV/214 ST,40.726134,-73.751315,"(40.726134, -73.751315)",0,0.0
MTA NYCT_Q43,MTA_500024,HILLSIDE AV/215 PL,40.727252,-73.748964,"(40.727252, -73.748964)",0,0.0
MTA NYCT_Q43,MTA_500025,HILLSIDE AV/218 ST,40.728342,-73.7469,"(40.728342, -73.7469)",0,0.0
MTA NYCT_Q43,MTA_500026,HILLSIDE AV/SPRINGFIELD BLVD,40.729615,-73.744606,"(40.729615, -73.744606)",0,0.0
MTA NYCT_Q43,MTA_500066,HILLSIDE AV/SPRINGFIELD BLVD,40.729614,-73.745329,"(40.729614, -73.745329)",0,0.0
MTA NYCT_Q43,MTA_500069,HILLSIDE AV/215 PL,40.727072,-73.749587,"(40.727072, -73.749587)",0,0.0
MTA NYCT_Q43,MTA_500070,HILLSIDE AV/214 ST,40.725874,-73.752133,"(40.725874, -73.752133)",0,0.0
MTA NYCT_Q43,MTA_500071,HILLSIDE AV/212 ST,40.724529,-73.7545,"(40.724529, -73.7545)",0,0.0
MTA NYCT_Q43,MTA_500072,HILLSIDE AV/211 ST,40.723438,-73.756131,"(40.723438, -73.756131)",0,0.0
MTA NYCT_Q43,MTA_500073,HILLSIDE AV/209 ST,40.722401,-73.757613,"(40.722401, -73.757613)",0,0.0
MTA NYCT_Q43,MTA_500074,HILLSIDE AV/FRANCIS LEWIS BLVD,40.720959,-73.759687,"(40.720959, -73.759687)",0,0.0
MTA NYCT_Q43,MTA_500078,HILLSIDE AV/193 ST,40.716563,-73.769609,"(40.716563, -73.769609)",0,3.0
