route_id,stop_id,stop_name,stop_lat,stop_lon,coords,geometry,index_right,shape_area,ntaname,cdtaname,shape_leng,boroname,ntatype,nta2020,borocode,countyfips,ntaabbrev,cdta2020,cluster,hdbscan_cluster,louvain_community
MTA NYCT_Q31,MTA_501505,UTOPIA PKWY/JEWEL AV,40.730938,-73.793905,"(40.730938, -73.793905)",POINT (-73.793905 40.730938),195.0,36974156.4783,Pomonok-Electchester-Hillcrest,QN08 Fresh Meadows-Hillcrest-Briarwood (CD 8 Approximation),28608.0389514,Queens,0,QN0802,4,081,Pmnk_Hlcst,QN08,0,0,4.0
MTA NYCT_Q31,MTA_501506,UTOPIA PKWY/73 AV,40.729707,-73.793455,"(40.729707, -73.793455)",POINT (-73.793455 40.729707),195.0,36974156.4783,Pomonok-Electchester-Hillcrest,QN08 Fresh Meadows-Hillcrest-Briarwood (CD 8 Approximation),28608.0389514,Queens,0,QN0802,4,081,Pmnk_Hlcst,QN08,0,0,4.0
MTA NYCT_Q31,MTA_501507,UTOPIA PKWY/75 AV,40.728117,-73.792788,"(40.728117, -73.792788)",POINT (-73.792788 40.728117),195.0,36974156.4783,Pomonok-Electchester-Hillcrest,QN08 Fresh Meadows-Hillcrest-Briarwood (CD 8 Approximation),28608.0389514,Queens,0,QN0802,4,081,Pmnk_Hlcst,QN08,0,0,4.0
MTA NYCT_Q31,MTA_501508,UTOPIA PKWY/76 AV,40.726822,-73.792232,"(40.726822, -73.792232)",POINT (-73.792232 40.726822),195.0,36974156.4783,Pomonok-Electchester-Hillcrest,QN08 Fresh Meadows-Hillcrest-Briarwood (CD 8 Approximation),28608.0389514,Queens,0,QN0802,4,081,Pmnk_Hlcst,QN08,0,0,4.0
MTA NYCT_Q31,MTA_501509,UTOPIA PKWY/UNION TPKE,40.725924,-73.791855,"(40.725924, -73.791855)",POINT (-73.791855 40.725924),195.0,36974156.4783,Pomonok-Electchester-Hillcrest,QN08 Fresh Meadows-Hillcrest-Briarwood (CD 8 Approximation),28608.0389514,Queens,0,QN0802,4,081,Pmnk_Hlcst,QN08,0,0,4.0
MTA NYCT_Q31,MTA_501510,UTOPIA PKWY/80 RD,40.724993,-73.791477,"(40.724993, -73.791477)",POINT (-73.791477 40.724993),195.0,36974156.4783,Pomonok-Electchester-Hillcrest,QN08 Fresh Meadows-Hillcrest-Briarwood (CD 8 Approximation),28608.0389514,Queens,0,QN0802,4,081,Pmnk_Hlcst,QN08,0,0,4.0
MTA NYCT_Q31,MTA_501511,UTOPIA PKWY/SAINT JOHNS UNIVERSITY,40.723069,-73.790434,"(40.723069, -73.790434)",POINT (-73.790434 40.723069),195.0,36974156.4783,Pomonok-Electchester-Hillcrest,QN08 Fresh Meadows-Hillcrest-Briarwood (CD 8 Approximation),28608.0389514,Queens,0,QN0802,4,081,Pmnk_Hlcst,QN08,0,0,4.0
MTA NYCT_Q31,MTA_501512,UTOPIA PKWY/82 AV,40.721078,-73.790371,"(40.721078, -73.790371)",POINT (-73.790371 40.721078),195.0,36974156.4783,Pomonok-Electchester-Hillcrest,QN08 Fresh Meadows-Hillcrest-Briarwood (CD 8 Approximation),28608.0389514,Queens,0,QN0802,4,081,Pmnk_Hlcst,QN08,0,0,4.0
MTA NYCT_Q31,MTA_501514,HOMELAWN ST/173 ST,40.718461,-73.791654,"(40.718461, -73.791654)",POINT (-73.791654 40.718461),198.0,27644432.4204,Jamaica Hills-Briarwood,QN08 Fresh Meadows-Hillcrest-Briarwood (CD 8 Approximation),29698.152927,Queens,0,QN0805,4,081,JmcaHls,QN08,0,-1,4.0
MTA NYCT_Q31,MTA_501516,HOMELAWN ST/84 RD,40.715941,-73.792653,"(40.715941, -73.792653)",POINT (-73.792653 40.715941),198.0,27644432.4204,Jamaica Hills-Briarwood,QN08 Fresh Meadows-Hillcrest-Briarwood (CD 8 Approximation),29698.152927,Queens,0,QN0805,4,081,JmcaHls,QN08,0,0,4.0
MTA NYCT_Q31,MTA_501517,HOMELAWN ST/GOTHIC DR,40.714058,-73.793682,"(40.714058, -73.793682)",POINT (-73.793682 40.714058),198.0,27644432.4204,Jamaica Hills-Briarwood,QN08 Fresh Meadows-Hillcrest-Briarwood (CD 8 Approximation),29698.152927,Queens,0,QN0805,4,081,JmcaHls,QN08,0,0,4.0
MTA NYCT_Q31,MTA_501518,HOMELAWN ST/HIGHLAND AV,40.712666,-73.793318,"(40.712666, -73.793318)",POINT (-73.793318 40.712666),198.0,27644432.4204,Jamaica Hills-Briarwood,QN08 Fresh Meadows-Hillcrest-Briarwood (CD 8 Approximation),29698.152927,Queens,0,QN0805,4,081,JmcaHls,QN08,0,0,4.0
MTA NYCT_Q31,MTA_501520,169 ST/89 AV,40.709277,-73.792276,"(40.709277, -73.792276)",POINT (-73.792276 40.709277),215.0,46824594.0674,Jamaica,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),41771.9327189,Queens,0,QN1201,4,081,Jmca,QN12,0,0,4.0
MTA NYCT_Q31,MTA_501544,HOLLIS COURT BLVD/190 ST,40.752303,-73.789965,"(40.752303, -73.789965)",POINT (-73.789965 40.752303),210.0,55464055.9612,Auburndale,QN11 Auburndale-Bayside-Douglaston (CD 11 Approximation),39268.9919405,Queens,0,QN1101,4,081,Abrndl,QN11,0,1,18.0
MTA NYCT_Q31,MTA_501560,HOLLIS COURT BLVD/190 ST,40.752415,-73.789943,"(40.752415, -73.789943)",POINT (-73.789943 40.752415),210.0,55464055.9612,Auburndale,QN11 Auburndale-Bayside-Douglaston (CD 11 Approximation),39268.9919405,Queens,0,QN1101,4,081,Abrndl,QN11,0,1,18.0
MTA NYCT_Q31,MTA_501605,47 AV/193 ST,40.751777,-73.787982,"(40.751777, -73.787982)",POINT (-73.787982 40.751777),210.0,55464055.9612,Auburndale,QN11 Auburndale-Bayside-Douglaston (CD 11 Approximation),39268.9919405,Queens,0,QN1101,4,081,Abrndl,QN11,0,1,18.0
MTA NYCT_Q31,MTA_501606,47 AV/195 ST,40.752485,-73.78603,"(40.752485, -73.78603)",POINT (-73.78603 40.752485),210.0,55464055.9612,Auburndale,QN11 Auburndale-Bayside-Douglaston (CD 11 Approximation),39268.9919405,Queens,0,QN1101,4,081,Abrndl,QN11,0,1,18.0
MTA NYCT_Q31,MTA_501608,47 AV/FRANCIS LEWIS BLVD,40.753354,-73.779988,"(40.753354, -73.779988)",POINT (-73.779988 40.753354),210.0,55464055.9612,Auburndale,QN11 Auburndale-Bayside-Douglaston (CD 11 Approximation),39268.9919405,Queens,0,QN1101,4,081,Abrndl,QN11,0,1,18.0
MTA NYCT_Q31,MTA_501610,ROCKY HILL RD/202 ST,40.753354,-73.778553,"(40.753354, -73.778553)",POINT (-73.778553 40.753354),210.0,55464055.9612,Auburndale,QN11 Auburndale-Bayside-Douglaston (CD 11 Approximation),39268.9919405,Queens,0,QN1101,4,081,Abrndl,QN11,0,1,18.0
MTA NYCT_Q31,MTA_501611,ROCKY HILL RD/203 ST,40.753217,-73.777142,"(40.753217, -73.777142)",POINT (-73.777142 40.753217),210.0,55464055.9612,Auburndale,QN11 Auburndale-Bayside-Douglaston (CD 11 Approximation),39268.9919405,Queens,0,QN1101,4,081,Abrndl,QN11,0,1,18.0
MTA NYCT_Q31,MTA_501612,48 AV/206 ST,40.753681,-73.774112,"(40.753681, -73.774112)",POINT (-73.774112 40.753681),211.0,70410059.4385,Bayside,QN11 Auburndale-Bayside-Douglaston (CD 11 Approximation),41945.5005319,Queens,0,QN1102,4,081,Bysd,QN11,0,1,18.0
MTA NYCT_Q31,MTA_501613,48 AV/208 ST,40.754331,-73.772385,"(40.754331, -73.772385)",POINT (-73.772385 40.754331),211.0,70410059.4385,Bayside,QN11 Auburndale-Bayside-Douglaston (CD 11 Approximation),41945.5005319,Queens,0,QN1102,4,081,Bysd,QN11,0,1,18.0
MTA NYCT_Q31,MTA_501673,48 AV/BELL BLVD,40.755622,-73.767702,"(40.755622, -73.767702)",POINT (-73.767702 40.755622),211.0,70410059.4385,Bayside,QN11 Auburndale-Bayside-Douglaston (CD 11 Approximation),41945.5005319,Queens,0,QN1102,4,081,Bysd,QN11,0,1,18.0
MTA NYCT_Q31,MTA_501674,48 AV/212 ST,40.755219,-73.769492,"(40.755219, -73.769492)",POINT (-73.769492 40.755219),211.0,70410059.4385,Bayside,QN11 Auburndale-Bayside-Douglaston (CD 11 Approximation),41945.5005319,Queens,0,QN1102,4,081,Bysd,QN11,0,1,18.0
MTA NYCT_Q31,MTA_501675,48 AV/OCEANIA ST,40.75449,-73.77229,"(40.75449, -73.77229)",POINT (-73.77229 40.75449),211.0,70410059.4385,Bayside,QN11 Auburndale-Bayside-Douglaston (CD 11 Approximation),41945.5005319,Queens,0,QN1102,4,081,Bysd,QN11,0,1,18.0
MTA NYCT_Q31,MTA_501679,ROCKY HILL RD/202 ST,40.753548,-73.779421,"(40.753548, -73.779421)",POINT (-73.779421 40.753548),210.0,55464055.9612,Auburndale,QN11 Auburndale-Bayside-Douglaston (CD 11 Approximation),39268.9919405,Queens,0,QN1101,4,081,Abrndl,QN11,0,1,18.0
MTA NYCT_Q31,MTA_501680,47 AV/FRANCIS LEWIS BLVD,40.753312,-73.780993,"(40.753312, -73.780993)",POINT (-73.780993 40.753312),210.0,55464055.9612,Auburndale,QN11 Auburndale-Bayside-Douglaston (CD 11 Approximation),39268.9919405,Queens,0,QN1101,4,081,Abrndl,QN11,0,1,18.0
MTA NYCT_Q31,MTA_501681,47 AV/197 ST,40.752912,-73.783399,"(40.752912, -73.783399)",POINT (-73.783399 40.752912),210.0,55464055.9612,Auburndale,QN11 Auburndale-Bayside-Douglaston (CD 11 Approximation),39268.9919405,Queens,0,QN1101,4,081,Abrndl,QN11,0,1,8.0
MTA NYCT_Q31,MTA_501682,47 AV/196 ST,40.752671,-73.785265,"(40.752671, -73.785265)",POINT (-73.785265 40.752671),210.0,55464055.9612,Auburndale,QN11 Auburndale-Bayside-Douglaston (CD 11 Approximation),39268.9919405,Queens,0,QN1101,4,081,Abrndl,QN11,0,1,18.0
MTA NYCT_Q31,MTA_501684,47 AV/193 ST,40.751936,-73.787756,"(40.751936, -73.787756)",POINT (-73.787756 40.751936),210.0,55464055.9612,Auburndale,QN11 Auburndale-Bayside-Douglaston (CD 11 Approximation),39268.9919405,Queens,0,QN1101,4,081,Abrndl,QN11,0,1,18.0
MTA NYCT_Q31,MTA_501735,32 AV/202 ST,40.770284,-73.787161,"(40.770284, -73.787161)",POINT (-73.787161 40.770284),210.0,55464055.9612,Auburndale,QN11 Auburndale-Bayside-Douglaston (CD 11 Approximation),39268.9919405,Queens,0,QN1101,4,081,Abrndl,QN11,0,1,9.0
MTA NYCT_Q31,MTA_501736,32 AV/205 ST,40.771061,-73.784534,"(40.771061, -73.784534)",POINT (-73.784534 40.771061),210.0,55464055.9612,Auburndale,QN11 Auburndale-Bayside-Douglaston (CD 11 Approximation),39268.9919405,Queens,0,QN1101,4,081,Abrndl,QN11,0,1,9.0
MTA NYCT_Q31,MTA_501737,32 AV/208 ST,40.771828,-73.78195,"(40.771828, -73.78195)",POINT (-73.78195 40.771828),211.0,70410059.4385,Bayside,QN11 Auburndale-Bayside-Douglaston (CD 11 Approximation),41945.5005319,Queens,0,QN1102,4,081,Bysd,QN11,0,1,9.0
MTA NYCT_Q31,MTA_501751,CORPORAL KENNEDY ST/32 AV,40.772212,-73.780418,"(40.772212, -73.780418)",POINT (-73.780418 40.772212),211.0,70410059.4385,Bayside,QN11 Auburndale-Bayside-Douglaston (CD 11 Approximation),41945.5005319,Queens,0,QN1102,4,081,Bysd,QN11,0,1,7.0
MTA NYCT_Q31,MTA_501754,32 AV/204 ST,40.770836,-73.785701,"(40.770836, -73.785701)",POINT (-73.785701 40.770836),210.0,55464055.9612,Auburndale,QN11 Auburndale-Bayside-Douglaston (CD 11 Approximation),39268.9919405,Queens,0,QN1101,4,081,Abrndl,QN11,0,1,9.0
MTA NYCT_Q31,MTA_501755,32 AV/201 ST,40.769903,-73.788834,"(40.769903, -73.788834)",POINT (-73.788834 40.769903),210.0,55464055.9612,Auburndale,QN11 Auburndale-Bayside-Douglaston (CD 11 Approximation),39268.9919405,Queens,0,QN1101,4,081,Abrndl,QN11,0,1,9.0
MTA NYCT_Q31,MTA_501756,32 AV/JORDAN ST,40.769452,-73.790312,"(40.769452, -73.790312)",POINT (-73.790312 40.769452),210.0,55464055.9612,Auburndale,QN11 Auburndale-Bayside-Douglaston (CD 11 Approximation),39268.9919405,Queens,0,QN1101,4,081,Abrndl,QN11,0,1,9.0
MTA NYCT_Q31,MTA_501804,UTOPIA PKWY/58 AV,40.741625,-73.79259,"(40.741625, -73.79259)",POINT (-73.79259 40.741625),210.0,55464055.9612,Auburndale,QN11 Auburndale-Bayside-Douglaston (CD 11 Approximation),39268.9919405,Queens,0,QN1101,4,081,Abrndl,QN11,0,0,9.0
MTA NYCT_Q31,MTA_501805,UTOPIA PKWY/56 AV,40.743365,-73.792509,"(40.743365, -73.792509)",POINT (-73.792509 40.743365),210.0,55464055.9612,Auburndale,QN11 Auburndale-Bayside-Douglaston (CD 11 Approximation),39268.9919405,Queens,0,QN1101,4,081,Abrndl,QN11,0,0,4.0
MTA NYCT_Q31,MTA_501806,UTOPIA PKWY/50 AV,40.744995,-73.792399,"(40.744995, -73.792399)",POINT (-73.792399 40.744995),210.0,55464055.9612,Auburndale,QN11 Auburndale-Bayside-Douglaston (CD 11 Approximation),39268.9919405,Queens,0,QN1101,4,081,Abrndl,QN11,0,-1,4.0
MTA NYCT_Q31,MTA_501807,UTOPIA PKWY/UNDERHILL AV,40.746642,-73.79231,"(40.746642, -73.79231)",POINT (-73.79231 40.746642),210.0,55464055.9612,Auburndale,QN11 Auburndale-Bayside-Douglaston (CD 11 Approximation),39268.9919405,Queens,0,QN1101,4,081,Abrndl,QN11,0,-1,9.0
MTA NYCT_Q31,MTA_501808,UTOPIA PKWY/48 AV,40.748832,-73.792149,"(40.748832, -73.792149)",POINT (-73.792149 40.748832),210.0,55464055.9612,Auburndale,QN11 Auburndale-Bayside-Douglaston (CD 11 Approximation),39268.9919405,Queens,0,QN1101,4,081,Abrndl,QN11,0,0,4.0
MTA NYCT_Q31,MTA_501809,UTOPIA PKWY/47 AV,40.750794,-73.79202,"(40.750794, -73.79202)",POINT (-73.79202 40.750794),210.0,55464055.9612,Auburndale,QN11 Auburndale-Bayside-Douglaston (CD 11 Approximation),39268.9919405,Queens,0,QN1101,4,081,Abrndl,QN11,0,-1,9.0
MTA NYCT_Q31,MTA_501811,UTOPIA PKWY/HOLLIS COURT BLVD,40.752878,-73.792216,"(40.752878, -73.792216)",POINT (-73.792216 40.752878),210.0,55464055.9612,Auburndale,QN11 Auburndale-Bayside-Douglaston (CD 11 Approximation),39268.9919405,Queens,0,QN1101,4,081,Abrndl,QN11,0,1,18.0
MTA NYCT_Q31,MTA_501825,BELL BLVD/46 AV,40.758588,-73.768316,"(40.758588, -73.768316)",POINT (-73.768316 40.758588),211.0,70410059.4385,Bayside,QN11 Auburndale-Bayside-Douglaston (CD 11 Approximation),41945.5005319,Queens,0,QN1102,4,081,Bysd,QN11,0,1,18.0
MTA NYCT_Q31,MTA_501832,35 AV/211 ST,40.768569,-73.776123,"(40.768569, -73.776123)",POINT (-73.776123 40.768569),211.0,70410059.4385,Bayside,QN11 Auburndale-Bayside-Douglaston (CD 11 Approximation),41945.5005319,Queens,0,QN1102,4,081,Bysd,QN11,0,1,18.0
MTA NYCT_Q31,MTA_501847,CORPORAL KENNEDY ST/33 AV,40.770679,-73.779838,"(40.770679, -73.779838)",POINT (-73.779838 40.770679),211.0,70410059.4385,Bayside,QN11 Auburndale-Bayside-Douglaston (CD 11 Approximation),41945.5005319,Queens,0,QN1102,4,081,Bysd,QN11,0,1,9.0
MTA NYCT_Q31,MTA_501848,CORPORAL KENNEDY ST/35 AV,40.76803,-73.778482,"(40.76803, -73.778482)",POINT (-73.778482 40.76803),211.0,70410059.4385,Bayside,QN11 Auburndale-Bayside-Douglaston (CD 11 Approximation),41945.5005319,Queens,0,QN1102,4,081,Bysd,QN11,0,1,7.0
MTA NYCT_Q31,MTA_501850,35 AV/212 ST,40.768522,-73.77573,"(40.768522, -73.77573)",POINT (-73.77573 40.768522),211.0,70410059.4385,Bayside,QN11 Auburndale-Bayside-Douglaston (CD 11 Approximation),41945.5005319,Queens,0,QN1102,4,081,Bysd,QN11,0,1,7.0
MTA NYCT_Q31,MTA_501857,BELL BLVD/46 AV,40.757929,-73.768236,"(40.757929, -73.768236)",POINT (-73.768236 40.757929),211.0,70410059.4385,Bayside,QN11 Auburndale-Bayside-Douglaston (CD 11 Approximation),41945.5005319,Queens,0,QN1102,4,081,Bysd,QN11,0,1,18.0
MTA NYCT_Q31,MTA_501871,UTOPIA PKWY/46 AV,40.752699,-73.792384,"(40.752699, -73.792384)",POINT (-73.792384 40.752699),210.0,55464055.9612,Auburndale,QN11 Auburndale-Bayside-Douglaston (CD 11 Approximation),39268.9919405,Queens,0,QN1101,4,081,Abrndl,QN11,0,1,9.0
MTA NYCT_Q31,MTA_501872,UTOPIA PKWY/47 AV,40.750186,-73.792274,"(40.750186, -73.792274)",POINT (-73.792274 40.750186),210.0,55464055.9612,Auburndale,QN11 Auburndale-Bayside-Douglaston (CD 11 Approximation),39268.9919405,Queens,0,QN1101,4,081,Abrndl,QN11,0,1,9.0
MTA NYCT_Q31,MTA_501873,UTOPIA PKWY/FAIRCHILD AV,40.748723,-73.792376,"(40.748723, -73.792376)",POINT (-73.792376 40.748723),210.0,55464055.9612,Auburndale,QN11 Auburndale-Bayside-Douglaston (CD 11 Approximation),39268.9919405,Queens,0,QN1101,4,081,Abrndl,QN11,0,-1,18.0
MTA NYCT_Q31,MTA_501874,UTOPIA PKWY/PIDGEON MEADOW RD,40.747306,-73.792462,"(40.747306, -73.792462)",POINT (-73.792462 40.747306),210.0,55464055.9612,Auburndale,QN11 Auburndale-Bayside-Douglaston (CD 11 Approximation),39268.9919405,Queens,0,QN1101,4,081,Abrndl,QN11,0,-1,9.0
MTA NYCT_Q31,MTA_501875,UTOPIA PKWY/PECK AV,40.745391,-73.79259,"(40.745391, -73.79259)",POINT (-73.79259 40.745391),210.0,55464055.9612,Auburndale,QN11 Auburndale-Bayside-Douglaston (CD 11 Approximation),39268.9919405,Queens,0,QN1101,4,081,Abrndl,QN11,0,-1,18.0
MTA NYCT_Q31,MTA_501876,UTOPIA PKWY/50 AV,40.744161,-73.79267,"(40.744161, -73.79267)",POINT (-73.79267 40.744161),210.0,55464055.9612,Auburndale,QN11 Auburndale-Bayside-Douglaston (CD 11 Approximation),39268.9919405,Queens,0,QN1101,4,081,Abrndl,QN11,0,-1,4.0
MTA NYCT_Q31,MTA_501877,UTOPIA PKWY/56 AV,40.742448,-73.792769,"(40.742448, -73.792769)",POINT (-73.792769 40.742448),210.0,55464055.9612,Auburndale,QN11 Auburndale-Bayside-Douglaston (CD 11 Approximation),39268.9919405,Queens,0,QN1101,4,081,Abrndl,QN11,0,0,18.0
MTA NYCT_Q31,MTA_501878,UTOPIA PKWY/BOOTH MEMORIAL AV,40.740799,-73.792884,"(40.740799, -73.792884)",POINT (-73.792884 40.740799),210.0,55464055.9612,Auburndale,QN11 Auburndale-Bayside-Douglaston (CD 11 Approximation),39268.9919405,Queens,0,QN1101,4,081,Abrndl,QN11,0,0,9.0
MTA NYCT_Q31,MTA_502145,JAMAICA AV/150 ST,40.702228,-73.804326,"(40.702228, -73.804326)",POINT (-73.804326 40.702228),215.0,46824594.0674,Jamaica,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),41771.9327189,Queens,0,QN1201,4,081,Jmca,QN12,0,0,15.0
MTA NYCT_Q31,MTA_503156,CORPORAL KENNEDY ST/34 RD,40.768558,-73.778549,"(40.768558, -73.778549)",POINT (-73.778549 40.768558),211.0,70410059.4385,Bayside,QN11 Auburndale-Bayside-Douglaston (CD 11 Approximation),41945.5005319,Queens,0,QN1102,4,081,Bysd,QN11,0,1,7.0
MTA NYCT_Q31,MTA_503206,169 ST/JAMAICA AV,40.707001,-73.790897,"(40.707001, -73.790897)",POINT (-73.790897 40.707001),215.0,46824594.0674,Jamaica,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),41771.9327189,Queens,0,QN1201,4,081,Jmca,QN12,0,0,4.0
MTA NYCT_Q31,MTA_503283,JAMAICA AV/168 ST,40.706408,-73.792308,"(40.706408, -73.792308)",POINT (-73.792308 40.706408),215.0,46824594.0674,Jamaica,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),41771.9327189,Queens,0,QN1201,4,081,Jmca,QN12,0,0,4.0
MTA NYCT_Q31,MTA_503566,47 AV/FRANCIS LEWIS BLVD,40.753368,-73.780192,"(40.753368, -73.780192)",POINT (-73.780192 40.753368),210.0,55464055.9612,Auburndale,QN11 Auburndale-Bayside-Douglaston (CD 11 Approximation),39268.9919405,Queens,0,QN1101,4,081,Abrndl,QN11,0,1,18.0
MTA NYCT_Q31,MTA_503718,JAMAICA AV/SUTPHIN BLVD,40.701809,-73.808256,"(40.701809, -73.808256)",POINT (-73.808256 40.701809),215.0,46824594.0674,Jamaica,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),41771.9327189,Queens,0,QN1201,4,081,Jmca,QN12,0,0,4.0
MTA NYCT_Q31,MTA_503723,BELL BLVD/35 AV,40.768875,-73.773635,"(40.768875, -73.773635)",POINT (-73.773635 40.768875),211.0,70410059.4385,Bayside,QN11 Auburndale-Bayside-Douglaston (CD 11 Approximation),41945.5005319,Queens,0,QN1102,4,081,Bysd,QN11,0,1,7.0
MTA NYCT_Q31,MTA_503920,CORPORAL KENNEDY ST/33 AV,40.77092,-73.779754,"(40.77092, -73.779754)",POINT (-73.779754 40.77092),211.0,70410059.4385,Bayside,QN11 Auburndale-Bayside-Douglaston (CD 11 Approximation),41945.5005319,Queens,0,QN1102,4,081,Bysd,QN11,0,1,7.0
MTA NYCT_Q31,MTA_503921,32 AV/CORPORAL KENNEDY ST,40.77219,-73.780703,"(40.77219, -73.780703)",POINT (-73.780703 40.77219),211.0,70410059.4385,Bayside,QN11 Auburndale-Bayside-Douglaston (CD 11 Approximation),41945.5005319,Queens,0,QN1102,4,081,Bysd,QN11,0,1,9.0
MTA NYCT_Q31,MTA_503932,JAMAICA AV/PARSONS BLVD,40.703254,-73.800661,"(40.703254, -73.800661)",POINT (-73.800661 40.703254),215.0,46824594.0674,Jamaica,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),41771.9327189,Queens,0,QN1201,4,081,Jmca,QN12,0,0,4.0
MTA NYCT_Q31,MTA_503933,ARCHER AV/GUY R BREWER BLVD,40.703362,-73.795607,"(40.703362, -73.795607)",POINT (-73.795607 40.703362),215.0,46824594.0674,Jamaica,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),41771.9327189,Queens,0,QN1201,4,081,Jmca,QN12,0,0,17.0
MTA NYCT_Q31,MTA_503953,JAMAICA AV/162 ST,40.704244,-73.798183,"(40.704244, -73.798183)",POINT (-73.798183 40.704244),215.0,46824594.0674,Jamaica,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),41771.9327189,Queens,0,QN1201,4,081,Jmca,QN12,0,0,4.0
MTA NYCT_Q31,MTA_503976,ARCHER AV/168 ST,40.704734,-73.791742,"(40.704734, -73.791742)",POINT (-73.791742 40.704734),215.0,46824594.0674,Jamaica,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),41771.9327189,Queens,0,QN1201,4,081,Jmca,QN12,0,0,17.0
MTA NYCT_Q31,MTA_504004,ARCHER AV/149 ST,40.701235,-73.80484,"(40.701235, -73.80484)",POINT (-73.80484 40.701235),215.0,46824594.0674,Jamaica,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),41771.9327189,Queens,0,QN1201,4,081,Jmca,QN12,0,0,15.0
MTA NYCT_Q31,MTA_504424,UTOPIA PKWY/UNION TPKE,40.725629,-73.791561,"(40.725629, -73.791561)",POINT (-73.791561 40.725629),197.0,39411596.3366,Jamaica Estates-Holliswood,QN08 Fresh Meadows-Hillcrest-Briarwood (CD 8 Approximation),32384.299508,Queens,0,QN0804,4,081,JmcaEstts,QN08,0,0,4.0
MTA NYCT_Q31,MTA_504428,48 AV/207 ST,40.753951,-73.773762,"(40.753951, -73.773762)",POINT (-73.773762 40.753951),211.0,70410059.4385,Bayside,QN11 Auburndale-Bayside-Douglaston (CD 11 Approximation),41945.5005319,Queens,0,QN1102,4,081,Bysd,QN11,0,1,18.0
MTA NYCT_Q31,MTA_504436,HOMELAWN ST/GOTHIC DR,40.71436,-73.7934,"(40.71436, -73.7934)",POINT (-73.7934 40.71436),197.0,39411596.3366,Jamaica Estates-Holliswood,QN08 Fresh Meadows-Hillcrest-Briarwood (CD 8 Approximation),32384.299508,Queens,0,QN0804,4,081,JmcaEstts,QN08,0,0,4.0
MTA NYCT_Q31,MTA_504444,48 AV/BELL BLVD,40.755578,-73.767352,"(40.755578, -73.767352)",POINT (-73.767352 40.755578),211.0,70410059.4385,Bayside,QN11 Auburndale-Bayside-Douglaston (CD 11 Approximation),41945.5005319,Queens,0,QN1102,4,081,Bysd,QN11,0,1,4.0
MTA NYCT_Q31,MTA_504446,32 AV/CLEARVIEW EXPWY SERVICE RD EAST,40.771594,-73.783157,"(40.771594, -73.783157)",POINT (-73.783157 40.771594),211.0,70410059.4385,Bayside,QN11 Auburndale-Bayside-Douglaston (CD 11 Approximation),41945.5005319,Queens,0,QN1102,4,081,Bysd,QN11,0,1,9.0
MTA NYCT_Q31,MTA_504447,32 AV/CLEARVIEW EXPWY SERVICE RD WEST,40.771215,-73.784436,"(40.771215, -73.784436)",POINT (-73.784436 40.771215),210.0,55464055.9612,Auburndale,QN11 Auburndale-Bayside-Douglaston (CD 11 Approximation),39268.9919405,Queens,0,QN1101,4,081,Abrndl,QN11,0,1,9.0
MTA NYCT_Q31,MTA_504480,ARCHER AV/SUTPHIN BLVD,40.700514,-73.807829,"(40.700514, -73.807829)",POINT (-73.807829 40.700514),215.0,46824594.0674,Jamaica,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),41771.9327189,Queens,0,QN1201,4,081,Jmca,QN12,0,0,15.0
MTA NYCT_Q31,MTA_504540,JAMAICA AV/MERRICK BLVD,40.705959,-73.793867,"(40.705959, -73.793867)",POINT (-73.793867 40.705959),215.0,46824594.0674,Jamaica,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),41771.9327189,Queens,0,QN1201,4,081,Jmca,QN12,0,0,4.0
MTA NYCT_Q31,MTA_504981,ARCHER AV/158 ST,40.701905,-73.802063,"(40.701905, -73.802063)",POINT (-73.802063 40.701905),215.0,46824594.0674,Jamaica,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),41771.9327189,Queens,0,QN1201,4,081,Jmca,QN12,0,0,15.0
MTA NYCT_Q31,MTA_505053,32 AV/200 ST,40.769615,-73.789398,"(40.769615, -73.789398)",POINT (-73.789398 40.769615),210.0,55464055.9612,Auburndale,QN11 Auburndale-Bayside-Douglaston (CD 11 Approximation),39268.9919405,Queens,0,QN1101,4,081,Abrndl,QN11,0,1,9.0
MTA NYCT_Q31,MTA_505065,48 AV/211 ST,40.755013,-73.769795,"(40.755013, -73.769795)",POINT (-73.769795 40.755013),211.0,70410059.4385,Bayside,QN11 Auburndale-Bayside-Douglaston (CD 11 Approximation),41945.5005319,Queens,0,QN1102,4,081,Bysd,QN11,0,1,18.0
